Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216296,501,Open flowers,2016,7,11,193,2457581,6,2016,7,11,193,2457581,7
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216297,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,6,250,2457638,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216297,471,Falling leaves,2016,9,29,273,2457661,3,2016,10,13,287,2457675,4
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216297,471,Falling leaves,2016,10,24,298,2457686,7,2016,12,5,340,2457728,-9999
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216297,483,Leaves,2016,6,6,158,2457546,-9999,2016,12,5,340,2457728,-9999
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216297,498,Colored leaves,2016,9,12,256,2457644,3,2016,12,5,340,2457728,-9999
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216298,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,15,259,2457647,4
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216298,471,Falling leaves,2016,9,29,273,2457661,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216298,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216298,498,Colored leaves,2016,9,12,256,2457644,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216305,467,Increasing leaf size,2016,6,14,166,2457554,8,2016,9,12,256,2457644,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216305,471,Falling leaves,2016,10,24,298,2457686,7,2016,11,28,333,2457721,7
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216305,483,Leaves,2016,6,20,172,2457560,14,2016,11,28,333,2457721,7
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216305,498,Colored leaves,2016,9,26,270,2457658,4,2016,11,28,333,2457721,7
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216306,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,15,259,2457647,4
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216306,471,Falling leaves,2016,10,10,284,2457672,4,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216306,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216306,498,Colored leaves,2016,9,26,270,2457658,4,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216312,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,6,250,2457638,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216312,471,Falling leaves,2016,9,26,270,2457658,4,2016,10,24,298,2457686,7
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216312,471,Falling leaves,2016,11,7,312,2457700,7,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216312,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216312,498,Colored leaves,2016,9,22,266,2457654,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216315,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,6,250,2457638,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216315,471,Falling leaves,2016,9,15,259,2457647,3,2016,9,22,266,2457654,4
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216315,471,Falling leaves,2016,9,29,273,2457661,3,2016,11,7,312,2457700,7
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216315,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,7,312,2457700,7
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216315,498,Colored leaves,2016,9,12,256,2457644,3,2016,11,7,312,2457700,7
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216318,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,6,250,2457638,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216318,471,Falling leaves,2016,10,10,284,2457672,4,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216318,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216318,498,Colored leaves,2016,9,15,259,2457647,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216327,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,15,259,2457647,4
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216327,471,Falling leaves,2016,10,6,280,2457668,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216327,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216327,498,Colored leaves,2016,9,29,273,2457661,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216333,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,15,259,2457647,4
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216333,471,Falling leaves,2016,9,26,270,2457658,4,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216333,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216333,498,Colored leaves,2016,9,9,253,2457641,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216340,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,6,250,2457638,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216340,471,Falling leaves,2016,10,10,284,2457672,4,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216340,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216340,498,Colored leaves,2016,9,15,259,2457647,3,2016,9,15,259,2457647,4
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216340,498,Colored leaves,2016,9,26,270,2457658,4,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216342,467,Increasing leaf size,2016,6,6,158,2457546,6,2016,9,12,256,2457644,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216342,471,Falling leaves,2016,9,29,273,2457661,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216342,483,Leaves,2016,6,6,158,2457546,6,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216342,498,Colored leaves,2016,9,15,259,2457647,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216343,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,9,253,2457641,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216343,471,Falling leaves,2016,9,15,259,2457647,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216343,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216343,498,Colored leaves,2016,9,12,256,2457644,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216345,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,15,259,2457647,4
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216345,471,Falling leaves,2016,9,22,266,2457654,3,2016,9,26,270,2457658,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216345,471,Falling leaves,2016,10,3,277,2457665,4,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216345,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216345,498,Colored leaves,2016,9,6,250,2457638,5,2016,9,12,256,2457644,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216345,498,Colored leaves,2016,9,19,263,2457651,4,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216346,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,15,259,2457647,4
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216346,471,Falling leaves,2016,9,29,273,2457661,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216346,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216346,498,Colored leaves,2016,9,15,259,2457647,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216348,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,15,259,2457647,4
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216348,471,Falling leaves,2016,9,19,263,2457651,4,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216348,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216348,498,Colored leaves,2016,9,12,256,2457644,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216349,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,6,250,2457638,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216349,471,Falling leaves,2016,9,22,266,2457654,3,2016,9,22,266,2457654,4
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216349,471,Falling leaves,2016,9,29,273,2457661,3,2016,11,28,333,2457721,7
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216349,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,28,333,2457721,7
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216349,498,Colored leaves,2016,9,12,256,2457644,3,2016,11,28,333,2457721,7
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216354,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,9,253,2457641,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216354,471,Falling leaves,2016,9,15,259,2457647,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216354,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216354,498,Colored leaves,2016,9,12,256,2457644,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216355,467,Increasing leaf size,2016,6,14,166,2457554,8,2016,9,6,250,2457638,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216355,471,Falling leaves,2016,10,10,284,2457672,4,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216355,483,Leaves,2016,6,14,166,2457554,8,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216355,498,Colored leaves,2016,9,15,259,2457647,3,2016,9,15,259,2457647,4
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216355,498,Colored leaves,2016,9,22,266,2457654,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216356,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,15,259,2457647,4
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216356,471,Falling leaves,2016,10,6,280,2457668,3,2016,12,5,340,2457728,-9999
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216356,483,Leaves,2016,6,6,158,2457546,-9999,2016,12,5,340,2457728,-9999
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216356,498,Colored leaves,2016,9,22,266,2457654,3,2016,12,5,340,2457728,-9999
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216358,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,6,250,2457638,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216358,471,Falling leaves,2016,10,10,284,2457672,4,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216358,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216358,498,Colored leaves,2016,9,22,266,2457654,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216360,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,6,250,2457638,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216360,471,Falling leaves,2016,9,29,273,2457661,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216360,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216360,498,Colored leaves,2016,9,15,259,2457647,3,2016,9,19,263,2457651,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216360,498,Colored leaves,2016,9,26,270,2457658,4,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216367,467,Increasing leaf size,2016,6,14,166,2457554,8,2016,9,9,253,2457641,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216367,471,Falling leaves,2016,10,10,284,2457672,4,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216367,483,Leaves,2016,6,14,166,2457554,8,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216367,498,Colored leaves,2016,10,6,280,2457668,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216373,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,15,259,2457647,4
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216373,471,Falling leaves,2016,9,22,266,2457654,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216373,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216373,498,Colored leaves,2016,9,19,263,2457651,4,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216375,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,15,259,2457647,4
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216375,471,Falling leaves,2016,9,15,259,2457647,3,2016,11,7,312,2457700,7
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216375,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,7,312,2457700,7
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216375,498,Colored leaves,2016,9,6,250,2457638,5,2016,11,7,312,2457700,7
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216376,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,15,259,2457647,4
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216376,471,Falling leaves,2016,10,3,277,2457665,4,2016,10,3,277,2457665,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216376,471,Falling leaves,2016,10,10,284,2457672,4,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216376,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216376,498,Colored leaves,2016,9,15,259,2457647,3,2016,9,15,259,2457647,4
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216376,498,Colored leaves,2016,9,26,270,2457658,4,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216377,467,Increasing leaf size,2016,6,6,158,2457546,-9999,2016,9,9,253,2457641,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216377,471,Falling leaves,2016,9,15,259,2457647,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216377,483,Leaves,2016,6,6,158,2457546,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216377,498,Colored leaves,2016,9,6,250,2457638,5,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216379,467,Increasing leaf size,2016,6,20,172,2457560,-9999,2016,9,9,253,2457641,3
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216379,471,Falling leaves,2016,9,29,273,2457661,3,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216379,483,Leaves,2016,6,20,172,2457560,-9999,2016,11,14,319,2457707,14
35882,39.099045,-96.565102,388,KS,1607,Cornus,drummondii,roughleaf dogwood,Plantae,216379,498,Colored leaves,2016,9,22,266,2457654,3,2016,11,14,319,2457707,14
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217298,371,Breaking leaf buds,2016,3,30,90,2457478,2,2016,4,22,113,2457501,3
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217298,467,Increasing leaf size,2016,3,30,90,2457478,2,2016,4,1,92,2457480,3
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217298,467,Increasing leaf size,2016,4,8,99,2457487,2,2016,5,16,137,2457525,7
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217298,471,Falling leaves,2016,11,10,315,2457703,3,2016,12,21,356,2457744,-9999
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217298,483,Leaves,2016,3,30,90,2457478,2,2016,4,1,92,2457480,3
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217298,483,Leaves,2016,4,8,99,2457487,2,2016,12,14,349,2457737,7
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217298,498,Colored leaves,2016,10,3,277,2457665,3,2016,12,14,349,2457737,7
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217298,501,Open flowers,2016,4,4,95,2457483,3,2016,4,25,116,2457504,2
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217299,371,Breaking leaf buds,2016,3,14,74,2457462,-9999,2016,4,27,118,2457506,8
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217299,467,Increasing leaf size,2016,3,28,88,2457476,3,2016,5,16,137,2457525,7
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217299,471,Falling leaves,2016,9,19,263,2457651,4,2016,10,20,294,2457682,4
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217299,471,Falling leaves,2016,11,22,327,2457715,5,2016,12,14,349,2457737,-9999
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217299,483,Leaves,2016,3,28,88,2457476,3,2016,12,5,340,2457728,9
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217299,498,Colored leaves,2016,10,6,280,2457668,3,2016,12,5,340,2457728,9
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217303,471,Falling leaves,2016,9,19,263,2457651,4,2016,10,13,287,2457675,4
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217303,471,Falling leaves,2016,10,20,294,2457682,3,2016,10,20,294,2457682,4
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217303,471,Falling leaves,2016,11,10,315,2457703,3,2016,11,10,315,2457703,4
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217303,471,Falling leaves,2016,11,22,327,2457715,5,2016,12,5,340,2457728,-9999
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217303,483,Leaves,2016,8,17,230,2457618,-9999,2016,12,1,336,2457724,4
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217303,498,Colored leaves,2016,9,12,256,2457644,12,2016,12,1,336,2457724,4
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217304,371,Breaking leaf buds,2016,4,1,92,2457480,-9999,2016,4,13,104,2457492,2
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217304,371,Breaking leaf buds,2016,4,18,109,2457497,3,2016,4,22,113,2457501,3
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217304,467,Increasing leaf size,2016,4,1,92,2457480,-9999,2016,5,5,126,2457514,4
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217304,471,Falling leaves,2016,9,19,263,2457651,4,2016,10,13,287,2457675,4
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217304,471,Falling leaves,2016,10,20,294,2457682,3,2016,10,20,294,2457682,4
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217304,471,Falling leaves,2016,11,3,308,2457696,3,2016,11,3,308,2457696,4
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217304,471,Falling leaves,2016,11,10,315,2457703,3,2016,11,10,315,2457703,4
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217304,471,Falling leaves,2016,11,22,327,2457715,5,2016,12,1,336,2457724,-9999
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217304,483,Leaves,2016,4,1,92,2457480,-9999,2016,11,28,333,2457721,3
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217304,498,Colored leaves,2016,10,6,280,2457668,3,2016,11,28,333,2457721,3
35898,35.96397,-84.286339,305,TN,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,217304,501,Open flowers,2016,4,4,95,2457483,3,2016,4,22,113,2457501,3
